ID commande,Nom du fabricant,Product Category Default,Article,Code postal (Facture),Ville (Facture)
3226, FERME IXURIBEHEREA,FRUITS & LÉGUMES,Pommes Urtats (1kg),64240.0,AIHERRA
3226, FERME AROZTEGIA,FRUITS & LÉGUMES,carotte (la botte 700 a 750gr),64240.0,AIHERRA
3226, FERME IXURIBEHEREA,FRUITS,Pommes Gordin Xuri (1kg),64240.0,AIHERRA
3226, FERME AROZTEGIA,FRUITS & LÉGUMES,Poireaux d'HIVER (lot de 3 ou 4),64240.0,AIHERRA
3227, FERME IXURIBEHEREA,FRUITS & LÉGUMES,Pommes Urtats (1kg),64250.0,LOUHOSSOA
3227, FERME AROZTEGIA,FRUITS & LÉGUMES,batavia ou feuille de chene,64250.0,LOUHOSSOA
3227, FERME ESNEKIAK,CRÈMERIE,Beurre doux bio au lait cru ( 250 gr).,64250.0,LOUHOSSOA
3227, FERME ESNEKIAK,CRÈMERIE,Yaourt nature bio au lait entier (4 x125 gr).,64250.0,LOUHOSSOA
3227, FERME ESNEKIAK,CRÈMERIE,Yaourt a la myrtille bio  au lait entier (4 x 125g).,64250.0,LOUHOSSOA
3227, FERME ESNEKIAK,CRÈMERIE,Yaourt a la framboise bio  au lait entier (4 x125 gr).,64250.0,LOUHOSSOA
3227, FERME AROZTEGIA,FRUITS & LÉGUMES,chou de chine,64250.0,LOUHOSSOA
3228, FERME ESNEKIAK,CRÈMERIE,Lait de vache demi-ecreme pasteurise bio (1L).,64480.0,ustaritz
3228, FERME AROZTEGIA,FRUITS & LÉGUMES,chou frise ou cabus (600gr a 800gr),64480.0,ustaritz
3228, FERME AROZTEGIA,FRUITS & LÉGUMES,Poireaux d'HIVER (lot de 3 ou 4),64480.0,ustaritz
3228, FERME AROZTEGIA,FRUITS & LÉGUMES,Blette (la botte),64480.0,ustaritz
3228, FERME AROZTEGIA,FRUITS & LÉGUMES,batavia ou feuille de chene,64480.0,ustaritz
3228, FERME AROZTEGIA,FRUITS & LÉGUMES,carotte (la botte 700 a 750gr),64480.0,ustaritz
3228, FERME ESNEKIAK,CRÈMERIE,Beurre doux bio au lait cru ( 250 gr).,64480.0,ustaritz
3229, FERME ESNEKIAK,CRÈMERIE,Fromage blanc de vache nature campagne bio (500g).,64240.0,hasparren
3229, FERME IXURIBEHEREA,ÉPICERIE,Jus de pommes (1L),64240.0,hasparren
3229, FERME AROZTEGIA,FRUITS & LÉGUMES,chou frise ou cabus (600gr a 800gr),64240.0,hasparren
3229, FERME AROZTEGIA,FRUITS & LÉGUMES,Epinard (300g),64240.0,hasparren
3229, FERME AROZTEGIA,FRUITS & LÉGUMES,Poireaux d'HIVER (lot de 3 ou 4),64240.0,hasparren
3229, FERME AROZTEGIA,FRUITS & LÉGUMES,carotte (la botte 700 a 750gr),64240.0,hasparren
3230, FERME IXURIBEHEREA,FRUITS & LÉGUMES,Pommes Urtats (1kg),64100.0,Bayonne
3230, FERME IXURIBEHEREA,FRUITS,Pommes Gordin Xuri (1kg),64100.0,Bayonne
3230, FERME AROZTEGIA,FRUITS & LÉGUMES,carotte (la botte 700 a 750gr),64100.0,Bayonne
3230, FERME ESNEKIAK,CRÈMERIE,Yaourt nature bio au lait entier (4 x125 gr).,64100.0,Bayonne
3231, FERME IXURIBEHEREA,FRUITS & LÉGUMES,Pommes Urtats (1kg),64480.0,USTARITZ
3231, FERME AROZTEGIA,FRUITS & LÉGUMES,batavia ou feuille de chene,64480.0,USTARITZ
3231, FERME AROZTEGIA,FRUITS & LÉGUMES,chou frise ou cabus (600gr a 800gr),64480.0,USTARITZ
3231, FERME AROZTEGIA,FRUITS & LÉGUMES,courge potimarron ou butternut (1kg),64480.0,USTARITZ
3231, FERME IXURIBEHEREA,ÉPICERIE,Jus de pommes (1L),64480.0,USTARITZ
3231,FERME ALASTA,ÉPICERIE,Confiture de pêches (360g),64480.0,USTARITZ
3231, FERME ESNEKIAK,CRÈMERIE,Yaourt a la vanille  bio  au lait entier ( 4 x 125 gr).,64480.0,USTARITZ
3231, FERME ESNEKIAK,CRÈMERIE,"Yaourt au citron, bio,  au lait entier (4 x 125g).",64480.0,USTARITZ
3231, FERME AROZTEGIA,FRUITS & LÉGUMES,Poireaux d'HIVER (lot de 3 ou 4),64480.0,USTARITZ
3232, FERME ESNEKIAK,CRÈMERIE,Beurre salé bio au lait cru (250g).,64250.0,cambo les bains
3232, FERME IXURIBEHEREA,FRUITS & LÉGUMES,Pommes Urtats (1kg),64250.0,cambo les bains
3232, FERME AROZTEGIA,FRUITS & LÉGUMES,courge longue de naples (1kg),64250.0,cambo les bains
3233, FERME ESNEKIAK,CRÈMERIE,Beurre doux bio au lait cru ( 250 gr).,64480.0,Jatxou
3233, FERME ESNEKIAK,CRÈMERIE,Beurre salé bio au lait cru (250g).,64480.0,Jatxou
3233, FERME BIXARTEA,CRÈMERIE,Mamia (x4).,64480.0,Jatxou
3233, FERME ESNEKIAK,CRÈMERIE,"Yaourt au citron, bio,  au lait entier (4 x 125g).",64480.0,Jatxou
3233, FERME IXURIBEHEREA,ÉPICERIE,Jus de pommes (1L),64480.0,Jatxou
3233, FERME AROZTEGIA,FRUITS & LÉGUMES,batavia ou feuille de chene,64480.0,Jatxou
3233, FERME AROZTEGIA,FRUITS & LÉGUMES,Céleri branche (le bouquet de 5 ou 6 branches),64480.0,Jatxou
3233,BATEAU ORDAGNA ,VIANDE FRAÎCHE,Poisson frais.,64480.0,Jatxou
3233, FERME BIXARTEA,CRÈMERIE,Yaourt brebis nature (lot de 4).,64480.0,Jatxou
3234, FERME ESNEKIAK,CRÈMERIE,Beurre salé bio au lait cru (250g).,64100.0,bayonne
3234, FERME IXURIBEHEREA,ÉPICERIE,Jus de pommes (1L),64100.0,bayonne
3234, FERME IXURIBEHEREA,FRUITS & LÉGUMES,Pommes Urtats (1kg),64100.0,bayonne
3234, FERME AROZTEGIA,FRUITS & LÉGUMES,chou frise ou cabus (600gr a 800gr),64100.0,bayonne
3234, FERME AROZTEGIA,FRUITS & LÉGUMES,batavia ou feuille de chene,64100.0,bayonne
3234, FERME AROZTEGIA,FRUITS & LÉGUMES,Blette (la botte),64100.0,bayonne
3234, FERME AROZTEGIA,FRUITS & LÉGUMES,Persil (la botte),64100.0,bayonne
3234, FERME IXURIBEHEREA,VIANDES,Cabri Xilindron (390 g),64100.0,bayonne
3235,FERME ITURRIETXEA,VOLAILLES & OEUFS,"Petit poulet fermier 1,250 kg (+/- 100 gr) AB.",64250.0,Zuraide
3235,BATEAU ORDAGNA ,VIANDE FRAÎCHE,Poisson frais.,64250.0,Zuraide
3235, FERME AROZTEGIA,FRUITS & LÉGUMES,carotte (la botte 700 a 750gr),64250.0,Zuraide
3235, FERME AROZTEGIA,FRUITS & LÉGUMES,chou de chine,64250.0,Zuraide
3235, FERME AROZTEGIA,FRUITS & LÉGUMES,Poireaux d'HIVER (lot de 3 ou 4),64250.0,Zuraide
3236, FERME ESNEKIAK,CRÈMERIE,Lait de vache demi-ecreme pasteurise bio (1L).,64640.0,Saint Esteben
3236, FERME ESNEKIAK,CRÈMERIE,Beurre doux bio au lait cru ( 250 gr).,64640.0,Saint Esteben
3236, FERME IXURIBEHEREA,ÉPICERIE,Jus de pommes (1L),64640.0,Saint Esteben
3236, FERME AROZTEGIA,FRUITS & LÉGUMES,carotte (la botte 700 a 750gr),64640.0,Saint Esteben
3236, FERME AROZTEGIA,FRUITS & LÉGUMES,Poireaux d'HIVER (lot de 3 ou 4),64640.0,Saint Esteben
3236, FERME AROZTEGIA,FRUITS & LÉGUMES,Blette (la botte),64640.0,Saint Esteben
3236, FERME AROZTEGIA,FRUITS & LÉGUMES,Fenouil (500gr),64640.0,Saint Esteben
3237, FERME ESNEKIAK,CRÈMERIE,Beurre doux bio au lait cru ( 250 gr).,64480.0,Larressore
3237, FERME IXURIBEHEREA,FRUITS,Pommes Gordin Xuri (1kg),64480.0,Larressore
3237, FERME ESNEKIAK,CRÈMERIE,Lait de vache demi-ecreme pasteurise bio (1L).,64480.0,Larressore
3237, FERME AROZTEGIA,FRUITS & LÉGUMES,carotte (la botte 700 a 750gr),64480.0,Larressore
3237, FERME AROZTEGIA,FRUITS & LÉGUMES,courge potimarron ou butternut (1kg),64480.0,Larressore
3238, FERME ESNEKIAK,CRÈMERIE,Lait de vache entier pasteurise bio (1L).,64780.0,BIDARRAY
3238, FERME AROZTEGIA,FRUITS & LÉGUMES,courge potimarron ou butternut (1kg),64780.0,BIDARRAY
3238, FERME IXURIBEHEREA,ÉPICERIE,Jus de pommes (1L),64780.0,BIDARRAY
3238, FERME BIXARTEA,FROMAGES,fromage de brebis fermier (650g environ) -6 mois d'affinage.,64780.0,BIDARRAY
3239, FERME IXURIBEHEREA,FRUITS,Pommes Gordin Xuri (1kg),64100.0,Bayonne
3239, FERME AROZTEGIA,FRUITS & LÉGUMES,Poireaux d'HIVER (lot de 3 ou 4),64100.0,Bayonne
3239, FERME ESNEKIAK,CRÈMERIE,Yaourt a la fraise bio au lait entier  (4 x 125 gr).,64100.0,Bayonne
3240, FERME ESNEKIAK,CRÈMERIE,"Yaourt au citron, bio,  au lait entier (4 x 125g).",64990.0,LAHONCE
3240, FERME ESNEKIAK,CRÈMERIE,Yaourt a la framboise bio  au lait entier (4 x125 gr).,64990.0,LAHONCE
3240, FERME IXURIBEHEREA,FRUITS,Pommes Gordin Xuri (1kg),64990.0,LAHONCE
3240, FERME AROZTEGIA,FRUITS & LÉGUMES,Epinard (300g),64990.0,LAHONCE
3240, FERME AROZTEGIA,FRUITS & LÉGUMES,Poireaux d'HIVER (lot de 3 ou 4),64990.0,LAHONCE
3240, FERME AROZTEGIA,FRUITS & LÉGUMES,carotte (la botte 700 a 750gr),64990.0,LAHONCE
3240, FERME IXURIBEHEREA,ÉPICERIE,Jus de pommes (1L),64990.0,LAHONCE
3241, FERME ESNEKIAK,CRÈMERIE,Beurre doux bio au lait cru ( 250 gr).,64250.0,Luhuso
3241, FERME ESNEKIAK,CRÈMERIE,Lait de vache demi-ecreme pasteurise bio (1L).,64250.0,Luhuso
3241, FERME ESNEKIAK,CRÈMERIE,Yaourt a la myrtille bio  au lait entier (4 x 125g).,64250.0,Luhuso
3241, FERME ESNEKIAK,CRÈMERIE,Yaourt nature bio au lait entier (4 x125 gr).,64250.0,Luhuso
3241, FERME ESNEKIAK,CRÈMERIE,"Yaourt au citron, bio,  au lait entier (4 x 125g).",64250.0,Luhuso
3241, FERME IXURIBEHEREA,FRUITS & LÉGUMES,Pommes Urtats (1kg),64250.0,Luhuso
3241,BATEAU ORDAGNA ,VIANDE FRAÎCHE,Poisson frais.,64250.0,Luhuso
3242, FERME AROZTEGIA,FRUITS & LÉGUMES,carotte (la botte 700 a 750gr),64250.0,Cambo 
3242, FERME AROZTEGIA,FRUITS & LÉGUMES,Epinard (300g),64250.0,Cambo 
3242, FERME ESNEKIAK,CRÈMERIE,Beurre doux bio au lait cru ( 250 gr).,64250.0,Cambo 
3242, FERME AROZTEGIA,FRUITS & LÉGUMES,chicoree scarole,64250.0,Cambo 
3243, FERME ESNEKIAK,CRÈMERIE,Lait de vache demi-ecreme pasteurise bio (1L).,64240.0,Hasparren
3243, FERME ESNEKIAK,CRÈMERIE,Yaourt a la myrtille bio  au lait entier (4 x 125g).,64240.0,Hasparren
3243, FERME ESNEKIAK,CRÈMERIE,Yaourt a la fraise bio au lait entier  (4 x 125 gr).,64240.0,Hasparren
3243, FERME AROZTEGIA,FRUITS & LÉGUMES,carotte (la botte 700 a 750gr),64240.0,Hasparren
3243, FERME AROZTEGIA,FRUITS & LÉGUMES,Poireaux d'HIVER (lot de 3 ou 4),64240.0,Hasparren
3243, FERME AROZTEGIA,FRUITS & LÉGUMES,Céleri branche (le bouquet de 5 ou 6 branches),64240.0,Hasparren
3243, FERME AROZTEGIA,FRUITS & LÉGUMES,chicoree scarole,64240.0,Hasparren
3243, FERME AROZTEGIA,FRUITS & LÉGUMES,chou de chine,64240.0,Hasparren
3243, FERME AROZTEGIA,FRUITS & LÉGUMES,Fenouil (500gr),64240.0,Hasparren
3244, FERME ESNEKIAK,CRÈMERIE,Lait de vache entier pasteurise bio (1L).,64250.0,ESPELETTE
3244, FERME ESNEKIAK,CRÈMERIE,Lait de vache demi-ecreme pasteurise bio (1L).,64250.0,ESPELETTE
3244, FERME ESNEKIAK,CRÈMERIE,"Fromage blanc de vache nature,lisse bio (500g).",64250.0,ESPELETTE
3244, FERME ESNEKIAK,CRÈMERIE,Yaourt nature bio au lait entier (4 x125 gr).,64250.0,ESPELETTE
3244, FERME BIXARTEA,CRÈMERIE,Yaourt brebis nature (lot de 4).,64250.0,ESPELETTE
3244, FERME AROZTEGIA,FRUITS & LÉGUMES,carotte (la botte 700 a 750gr),64250.0,ESPELETTE
3244, FERME AROZTEGIA,FRUITS & LÉGUMES,Mache AB (200gr),64250.0,ESPELETTE
3245, FERME IXURIBEHEREA,FRUITS & LÉGUMES,Pommes Urtats (1kg),64240.0,HASPARREN
3245, FERME AROZTEGIA,FRUITS & LÉGUMES,chicoree scarole,64240.0,HASPARREN
3245, FERME AROZTEGIA,FRUITS & LÉGUMES,chou de chine,64240.0,HASPARREN
3246, FERME ESNEKIAK,CRÈMERIE,Lait de vache demi-ecreme pasteurise bio (1L).,64240.0,AYHERRE
3246, FERME ESNEKIAK,CRÈMERIE,Yaourt a la vanille  bio  au lait entier ( 4 x 125 gr).,64240.0,AYHERRE
3246, FERME AROZTEGIA,FRUITS & LÉGUMES,Blette (la botte),64240.0,AYHERRE
3246, FERME AROZTEGIA,FRUITS & LÉGUMES,carotte (la botte 700 a 750gr),64240.0,AYHERRE
3246, FERME IXURIBEHEREA,FRUITS,Pommes Gordin Xuri (1kg),64240.0,AYHERRE
3246,FERME ITURRIETXEA,VOLAILLES,"Poulet fermier moyen 1,6 kg (+/-100 gr) AB.",64240.0,AYHERRE
3247, FERME AROZTEGIA,FRUITS & LÉGUMES,batavia ou feuille de chene,64250.0,louhossoa
3247, FERME AROZTEGIA,FRUITS & LÉGUMES,carotte (la botte 700 a 750gr),64250.0,louhossoa
3247, FERME AROZTEGIA,FRUITS & LÉGUMES,Poireaux d'HIVER (lot de 3 ou 4),64250.0,louhossoa
3247, FERME ESNEKIAK,CRÈMERIE,Yaourt nature bio au lait entier (4 x125 gr).,64250.0,louhossoa
3247, FERME ESNEKIAK,CRÈMERIE,Yaourt a la myrtille bio  au lait entier (4 x 125g).,64250.0,louhossoa
3247, FERME ESNEKIAK,CRÈMERIE,"Yaourt au citron, bio,  au lait entier (4 x 125g).",64250.0,louhossoa
3248, FERME ESNEKIAK,CRÈMERIE,Creme fraiche bio  au lait cru (250ml).,64240.0,Hasparren
3248, FERME BIXARTEA,CRÈMERIE,Mamia (x4).,64240.0,Hasparren
3248, FERME IXURIBEHEREA,ÉPICERIE,Jus de pommes (1L),64240.0,Hasparren
3248,FERME ALASTA,ÉPICERIE,Coulis de Cassis (320g),64240.0,Hasparren
3248, FERME IXURIBEHEREA,FRUITS & LÉGUMES,Pommes Urtats (1kg),64240.0,Hasparren
3248, FERME AROZTEGIA,FRUITS & LÉGUMES,chou de chine,64240.0,Hasparren
3249, FERME AROZTEGIA,FRUITS & LÉGUMES,"Cagette ""surprise""",64250.0,cambo-les-bains
3249, FERME AROZTEGIA,FRUITS & LÉGUMES,Poireaux d'HIVER (lot de 3 ou 4),64250.0,cambo-les-bains
3249, FERME AROZTEGIA,FRUITS & LÉGUMES,Persil (la botte),64250.0,cambo-les-bains
3249,FERME BORDABERRIA,FRUITS,Kiwi vert ( 1 kg),64250.0,cambo-les-bains
3249,FERME DE JORDI,FRUITS,Pomelos AB (1 kg),64250.0,cambo-les-bains
3249, FERME IXURIBEHEREA,VIANDES,Pate de porc basque (190g),64250.0,cambo-les-bains
3249, FERME IXURIBEHEREA,VIANDES,Boudin de porc basque (190 gr),64250.0,cambo-les-bains
3249, FERME ESNEKIAK,CRÈMERIE,Fromage blanc de vache nature campagne bio (500g).,64250.0,cambo-les-bains
3250, FERME ESNEKIAK,CRÈMERIE,"Yaourt au citron, bio,  au lait entier (4 x 125g).",64250.0,itsasu
3250, FERME ESNEKIAK,CRÈMERIE,"Fromage blanc de vache nature,lisse bio (500g).",64250.0,itsasu
3250, FERME IXURIBEHEREA,ÉPICERIE,Jus de pommes (1L),64250.0,itsasu
3250,FERME DE JORDI,FRUITS,Pomelos AB (1 kg),64250.0,itsasu
3250,FERME BORDABERRIA,FRUITS,Kiwi vert ( 1 kg),64250.0,itsasu
3250,FERME ITURRIETXEA,VOLAILLES & OEUFS,"Grosse pintade fermière 1,8 kg (+/- 100gr) AB.",64250.0,itsasu
3251,FERME DE JORDI,FRUITS,Oranges AB (1 kg),64480.0,Jatxou
3251, FERME ESNEKIAK,CRÈMERIE,Lait de vache demi-ecreme pasteurise bio (1L).,64480.0,Jatxou
3251, FERME ESNEKIAK,CRÈMERIE,Beurre doux bio au lait cru ( 250 gr).,64480.0,Jatxou
3251, FERME ESNEKIAK,CRÈMERIE,Yaourt a la myrtille bio  au lait entier (4 x 125g).,64480.0,Jatxou
3251, FERME ESNEKIAK,CRÈMERIE,"Yaourt au citron, bio,  au lait entier (4 x 125g).",64480.0,Jatxou
3251, FERME AROZTEGIA,FRUITS & LÉGUMES,carotte (la botte 700 a 750gr),64480.0,Jatxou
3251, FERME AROZTEGIA,FRUITS & LÉGUMES,chou de chine,64480.0,Jatxou
3251, FERME AROZTEGIA,FRUITS & LÉGUMES,Mache AB (200gr),64480.0,Jatxou
3251, FERME IXURIBEHEREA,FRUITS,Pommes Gordin Xuri (1kg),64480.0,Jatxou
3252, FERME AROZTEGIA,FRUITS & LÉGUMES,carotte (la botte 700 a 750gr),64240.0,AYHERRE
3252, FERME AROZTEGIA,FRUITS & LÉGUMES,chou de chine,64240.0,AYHERRE
3252, FERME AROZTEGIA,FRUITS & LÉGUMES,Mache AB (200gr),64240.0,AYHERRE
3253, FERME ESNEKIAK,CRÈMERIE,Lait de vache demi-ecreme pasteurise bio (1L).,64640.0,Saint-Esteben 
3253, FERME ESNEKIAK,CRÈMERIE,Beurre doux bio au lait cru ( 250 gr).,64640.0,Saint-Esteben 
3253,FERME IDOIA,ÉPICERIE,Miel d' Acacia (pot de 500g),64640.0,Saint-Esteben 
3253,FERME BORDABERRIA,FRUITS,Kiwi vert ( 1 kg),64640.0,Saint-Esteben 
3253, FERME IXURIBEHEREA,VIANDES,Pate de porc basque (190g),64640.0,Saint-Esteben 
3253,FERME ITURRIETXEA,VOLAILLES & OEUFS,"Petit poulet fermier 1,250 kg (+/- 100 gr) AB.",64640.0,Saint-Esteben 
3254,FERME ITURRIETXEA,VOLAILLES & OEUFS,"Petit poulet fermier 1,250 kg (+/- 100 gr) AB.",64600.0,Anglet
3254, FERME ESNEKIAK,CRÈMERIE,Beurre doux bio au lait cru ( 250 gr).,64600.0,Anglet
3254, FERME BIXARTEA,CRÈMERIE,Yaourt brebis nature (lot de 4).,64600.0,Anglet
3254, FERME AROZTEGIA,FRUITS & LÉGUMES,"Cagette ""surprise""",64600.0,Anglet
3254, FERME BIXARTEA,FROMAGES,Fromage Pérail de brebis.,64600.0,Anglet
3255, FERME ESNEKIAK,CRÈMERIE,Fromage blanc de vache nature campagne bio (500g).,64240.0,hasparren
3255, FERME ESNEKIAK,CRÈMERIE,Lait de vache demi-ecreme pasteurise bio (1L).,64240.0,hasparren
3255, FERME IXURIBEHEREA,ÉPICERIE,Jus de pommes (1L),64240.0,hasparren
3255, FERME BIXARTEA,FROMAGES,fromage de brebis fermier (650g environ) -6 mois d'affinage.,64240.0,hasparren
3255, FERME BIXARTEA,FROMAGES,Fromage Pérail de brebis.,64240.0,hasparren
3255, FERME IXURIBEHEREA,FRUITS & LÉGUMES,Pommes Urtats (1kg),64240.0,hasparren
3255, FERME AROZTEGIA,FRUITS & LÉGUMES,carotte (la botte 700 a 750gr),64240.0,hasparren
3255, FERME AROZTEGIA,FRUITS & LÉGUMES,Céleri branche (le bouquet de 5 ou 6 branches),64240.0,hasparren
3255, FERME AROZTEGIA,FRUITS & LÉGUMES,Epinard (300g),64240.0,hasparren
3255, FERME AROZTEGIA,FRUITS & LÉGUMES,courge longue de naples (1kg),64240.0,hasparren
3255, FERME AROZTEGIA,FRUITS & LÉGUMES,Poireaux d'HIVER (lot de 3 ou 4),64240.0,hasparren
3256, FERME BIXARTEA,CRÈMERIE,breuil (375g).,64240.0,HASPARREN
3256, FERME ESNEKIAK,CRÈMERIE,"Fromage blanc de vache nature,lisse bio (500g).",64240.0,HASPARREN
3256, FERME ESNEKIAK,CRÈMERIE,Yaourt a la vanille  bio  au lait entier ( 4 x 125 gr).,64240.0,HASPARREN
3256,FERME BORDABERRIA,FRUITS,Kiwi vert ( 1 kg),64240.0,HASPARREN
3256, FERME IXURIBEHEREA,FRUITS & LÉGUMES,Pommes Urtats (1kg),64240.0,HASPARREN
3256, FERME IXURIBEHEREA,FRUITS,Pommes Gordin Xuri (1kg),64240.0,HASPARREN
3256, FERME AROZTEGIA,FRUITS & LÉGUMES,carotte (la botte 700 a 750gr),64240.0,HASPARREN
3256, FERME AROZTEGIA,FRUITS & LÉGUMES,courge longue de naples (1kg),64240.0,HASPARREN
3256, FERME AROZTEGIA,FRUITS & LÉGUMES,Persil (la botte),64240.0,HASPARREN
3256, FERME AROZTEGIA,FRUITS & LÉGUMES,Poireaux d'HIVER (lot de 3 ou 4),64240.0,HASPARREN
3257, FERME AROZTEGIA,FRUITS & LÉGUMES,Epinard (300g),64250.0,Cambo 
3257, FERME AROZTEGIA,FRUITS & LÉGUMES,carotte (la botte 700 a 750gr),64250.0,Cambo 
3257, FERME AROZTEGIA,FRUITS & LÉGUMES,chicoree scarole,64250.0,Cambo 
3257, FERME AROZTEGIA,FRUITS & LÉGUMES,courge longue de naples (1kg),64250.0,Cambo 
3257, FERME ESNEKIAK,CRÈMERIE,Beurre doux bio au lait cru ( 250 gr).,64250.0,Cambo 
3258,FERME ITURRIETXEA,VOLAILLES & OEUFS,"Petit poulet fermier 1,250 kg (+/- 100 gr) AB.",64480.0,Jatxou
3258,FERME ITURRIETXEA,VOLAILLES,"Poulet fermier moyen 1,6 kg (+/-100 gr) AB.",64480.0,Jatxou
3258, FERME ESNEKIAK,CRÈMERIE,Creme fraiche bio  au lait cru (250ml).,64480.0,Jatxou
3259, FERME ESNEKIAK,CRÈMERIE,Lait de vache entier pasteurise bio (1L).,64240.0,hasparren
3259, FERME ESNEKIAK,CRÈMERIE,Beurre doux bio au lait cru ( 250 gr).,64240.0,hasparren
3259, FERME ESNEKIAK,CRÈMERIE,Yaourt nature bio au lait entier (4 x125 gr).,64240.0,hasparren
3259, FERME ESNEKIAK,CRÈMERIE,Yaourt a la myrtille bio  au lait entier (4 x 125g).,64240.0,hasparren
3259, FERME ESNEKIAK,CRÈMERIE,Yaourt a la framboise bio  au lait entier (4 x125 gr).,64240.0,hasparren
3259, FERME BIXARTEA,CRÈMERIE,Breuil (1kg).,64240.0,hasparren
3259, FERME IXURIBEHEREA,ÉPICERIE,Jus de pommes (1L),64240.0,hasparren
3259, FERME AROZTEGIA,FRUITS & LÉGUMES,carotte (la botte 700 a 750gr),64240.0,hasparren
3259, FERME AROZTEGIA,FRUITS & LÉGUMES,chou de chine,64240.0,hasparren
3259, FERME AROZTEGIA,FRUITS & LÉGUMES,Persil (la botte),64240.0,hasparren
3259,FERME BORDABERRIA,FRUITS,Kiwi vert ( 1 kg),64240.0,hasparren
3259, FERME AROZTEGIA,FRUITS & LÉGUMES,Poireaux d'HIVER (lot de 3 ou 4),64240.0,hasparren
3259, FERME IXURIBEHEREA,VIANDES,Boudin de porc basque (190 gr),64240.0,hasparren
3260, FERME ESNEKIAK,CRÈMERIE,Beurre doux bio au lait cru ( 250 gr).,64100.0,Bayonne
3260, FERME ESNEKIAK,CRÈMERIE,Creme fraiche bio  au lait cru (250ml).,64100.0,Bayonne
3260, FERME ESNEKIAK,CRÈMERIE,"Fromage blanc de vache nature,lisse bio (500g).",64100.0,Bayonne
3260, FERME ESNEKIAK,CRÈMERIE,Yaourt a la fraise bio au lait entier  (4 x 125 gr).,64100.0,Bayonne
3260, FERME ESNEKIAK,CRÈMERIE,Yaourt a la myrtille bio  au lait entier (4 x 125g).,64100.0,Bayonne
3261, FERME IXURIBEHEREA,FRUITS & LÉGUMES,Pommes Urtats (1kg),64250.0,LOUHOSSOA
3261, FERME IXURIBEHEREA,FRUITS,Pommes Gordin Xuri (1kg),64250.0,LOUHOSSOA
3261, FERME ESNEKIAK,CRÈMERIE,Beurre doux bio au lait cru ( 250 gr).,64250.0,LOUHOSSOA
3261, FERME AROZTEGIA,FRUITS & LÉGUMES,chou de chine,64250.0,LOUHOSSOA
3261, FERME ESNEKIAK,CRÈMERIE,Yaourt nature bio au lait entier (4 x125 gr).,64250.0,LOUHOSSOA
3261, FERME ESNEKIAK,CRÈMERIE,Yaourt a la myrtille bio  au lait entier (4 x 125g).,64250.0,LOUHOSSOA
3261, FERME ESNEKIAK,CRÈMERIE,Yaourt a la framboise bio  au lait entier (4 x125 gr).,64250.0,LOUHOSSOA
3261, FERME ESNEKIAK,CRÈMERIE,"Yaourt au citron, bio,  au lait entier (4 x 125g).",64250.0,LOUHOSSOA
3261, FERME BIXARTEA,FROMAGES,fromage de brebis fermier (1.5 kg environ) -6 mois d'affinage.,64250.0,LOUHOSSOA
3262, FERME ESNEKIAK,CRÈMERIE,Yaourt a la framboise bio  au lait entier (4 x125 gr).,64990.0,LAHONCE
3262, FERME ESNEKIAK,CRÈMERIE,"Yaourt au citron, bio,  au lait entier (4 x 125g).",64990.0,LAHONCE
3262, FERME BIXARTEA,FROMAGES,Fromage Pérail de brebis.,64990.0,LAHONCE
3262, FERME IXURIBEHEREA,FRUITS & LÉGUMES,Pommes Urtats (1kg),64990.0,LAHONCE
3262, FERME AROZTEGIA,FRUITS & LÉGUMES,Epinard (300g),64990.0,LAHONCE
3262, FERME IXURIBEHEREA,ÉPICERIE,Jus de pommes (1L),64990.0,LAHONCE
3262, FERME ESNEKIAK,CRÈMERIE,Creme fraiche bio  au lait cru (250ml).,64990.0,LAHONCE
3262, FERME ESNEKIAK,CRÈMERIE,Beurre salé bio au lait cru (250g).,64990.0,LAHONCE
3263, FERME ESNEKIAK,CRÈMERIE,Lait de vache demi-ecreme pasteurise bio (1L).,64240.0,ayherre
3263, FERME ESNEKIAK,CRÈMERIE,"Fromage blanc de vache nature,lisse bio (500g).",64240.0,ayherre
3263, FERME ESNEKIAK,CRÈMERIE,Beurre doux bio au lait cru ( 250 gr).,64240.0,ayherre
3263, FERME ESNEKIAK,CRÈMERIE,Creme fraiche bio  au lait cru (250ml).,64240.0,ayherre
3263, FERME ESNEKIAK,CRÈMERIE,Yaourt a la myrtille bio  au lait entier (4 x 125g).,64240.0,ayherre
3263, FERME BIXARTEA,CRÈMERIE,breuil (375g).,64240.0,ayherre
3263, FERME ESNEKIAK,CRÈMERIE,"Yaourt au citron, bio,  au lait entier (4 x 125g).",64240.0,ayherre
3263,BATEAU ORDAGNA ,ÉPICERIE,Soupe de poisson (1L),64240.0,ayherre
3263, FERME AROZTEGIA,FRUITS & LÉGUMES,carotte (la botte 700 a 750gr),64240.0,ayherre
3263, FERME AROZTEGIA,FRUITS & LÉGUMES,Persil (la botte),64240.0,ayherre
3263, FERME AROZTEGIA,FRUITS & LÉGUMES,Poireaux d'HIVER (lot de 3 ou 4),64240.0,ayherre
3263, FERME AROZTEGIA,FRUITS & LÉGUMES,Epinard (300g),64240.0,ayherre
3264, FERME ESNEKIAK,CRÈMERIE,Yaourt a la framboise bio  au lait entier (4 x125 gr).,64240.0,AYHERRE
